ID,109,127,134,142,152,201,202,206,211,214b,215,219,225,311,321,340,341,342,343,344,345,406,516,701,703,705,707,712,713,715,717,9J,9A,9N,100b,101,302,308,229w,229x,229y,229z,231,238
288129,,,,"(('Lagos State', 'Lagos State', 'Nigeria'), ('Bouza', 'Bouza', 'Niger'), ('Zongo Lane', 'Zongo Lane', 'Ghana'))",,"(('Bouza', 'Tahoua', 'Niger'), ('Lagos State', 'Ra', 'Nigeria'), ('Zongo Lane', 'Okaishie', 'Ghana'), ('Old Fadama', 'Kaneshie', 'Ghana'))",,,,,,"(('Dk', 'Lagos State', 'Nigeria'), ('Dk', 'Accra', 'Ghana'))","(('Lagos State', 'Na', 'Nigeria'), ('Zongo Lane', 'Okaishie', 'Ghana'))","(('Bouza', 'Tahoua', 'Niger'),)",,,,,,,,"(('Bouza', 'Tahoua', 'Niger'), ('Lagos State', 'Ra', 'Nigeria'), ('Zongo Lane', 'Okaishie', 'Ghana'))","(('Bouza', 'Tahoua', 'Niger'),)",,,,,,,,,"(('-1', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Bouza', 'Niger'),)","(('Tahoua', 'Tahoua', 'Niger'),)","(('Kantamatu Market', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Zongo Lane', 'Accra', 'Ghana'),)","(('Zongo Lane ', 'Accra', 'Ghana'), ('Old Fadama', 'Accra', 'Ghana'))","(('Zongo Lane', 'Accra', 'Ghana'), ('Niger ', 'Accra', 'Ghana'))"
288139,,"(('James Jamestown', 'Accra', 'Ghana'),)",,"(('Oda (Twereso)', 'Oda (Twereso)', 'Ghana'), ('Oda (Twereso)', 'Oda (Twereso)', 'Ghana'), ('Oda (Twereso)', 'Oda (Twereso)', 'Ghana'), ('Oda (Twereso)', 'Oda (Twereso)', 'Ghana'))",,"(('Twereso', 'Oda', 'Ghana'), ('Korle Gonno', 'Accra', 'Ghana'), ('Jamestown', 'Accra', 'Ghana'))",,,,,,"(('Jamestown', 'Accra', 'Ghana'),)","(('Jamestown', 'Accra', 'Ghana'), ('Jamestown', 'Accra', 'Ghana'))","(('Twereso', 'Oda', 'Ghana'),)",,,"(('Twereso', 'Oda', 'Ghana'),)","(('Twereso', 'Oda', 'Ghana'),)",,"(('Adenta', 'Accra', 'Ghana'),)",,"(('Twereso', 'Oda', 'Ghana'),)",,,,"((""Na( Can'T Say)"", 'Detroit(Not Sure)', 'Us'),)",,,"((""Don'T Know"", 'Detroit(Not Sure)', 'Us'),)","(('Adenta', 'Accra', 'Ghana'),)",,"(('-1', 'Accra', 'Ghana'),)","(('James Town', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Twereso', 'Ghana'),)","(('Oda', 'Oda', 'Ghana'),)","(('Sraha', 'Accra', 'Ghana'),)","(('Bukom', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Jamestown', 'Accra', 'Ghana'),)","(('Gbese', 'Accra', 'Ghana'), ('Agbado', 'Accra', 'Ghana'))","(('-1', 'Accra', 'Ghana'),)"
288141,,"(('Old Fadama', 'Accra', 'Ghana'),)","(('Bawku', 'Tamale', 'Ghana'),)","(('Aba', 'Aba', 'Nigeria'),)",,"(('Ariaria', 'Aba', 'Nigeria'),)","(('Old Fadama', 'Accra', 'Ghana'),)",,,,,"(('Na', 'Na', 'Na'),)",,,,,,,,,,"(('Na', 'Na', 'Na'),)",,,,,,,,,,"(('-1', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Ariaria', 'Aba', 'Nigeria'),)","(('-1', '-1', 'Nigeria'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('Old Fadama ', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)"
288151,,"(('Sunyani Number 2', 'Sunyani', 'Ghana'),)",,"(('Ho', 'Ho', 'Ghana'), ('Tema', 'Tema', 'Ghana'))",,"(('Tegbi', 'Ho', 'Ghana'),)","(('Abura', 'Cape Coast', 'Ghana'),)","(('Sunyani Number 2', 'Sunyani', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)",,,"(('Richmond', 'Melbourne', 'Australia'),)","(('Michelle Camp', 'Tema', 'Ghana'),)","(('Tegbi', 'Ho', 'Ghana'),)",,,,,"(('Tegbi', 'Ho', 'Ghana'),)",,,"(('Tegbi', 'Ho', 'Ghana'),)",,,,,,,,,,"(('-1', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Tegbi', 'Ghana'),)","(('Alakple', 'Alakple', 'Ghana'),)","(('Akosombo Junction', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('Tegbi', 'Accra', 'Ghana'), ('Abura', 'Accra', 'Ghana'), ('Sunyani Number 2', 'Accra', 'Ghana'))"
288152,,"(('Medina', 'Accra', 'Ghana'),)","(('Labadi', 'Accra', 'Ghana'), ('Nima', 'Accra', 'Ghana'))","(('Accra', 'Accra', 'Ghana'), ('Accra', 'Accra', 'Ghana'))",,"(('Nima', 'Accrako', 'Ghana'),)","(('Kokomlemle', 'Accra', 'Ghana'), ('Adabraka', 'Accra', 'Ghana'), ('Medina', 'Accra', 'Ghana'))",,,,,"(('East Legon', 'Accra', 'Ghana'),)",,,,"(('Medina', 'Accra', 'Ghana'),)",,"(('Medina', 'Accra', 'Ghana'),)","(('Amrahia', 'Accra', 'Ghana'),)","(('Amrahia', 'Accra', 'Ghana'), ('Dodowa', 'Accra', 'Ghana'))",,"(('Adabraka', 'Accra', 'Ghana'),)",,,,,"(('Amrahia', 'Accra', 'Ghana'),)","(('Amrahia', 'Accra', 'Ghana'),)","(('Amrahia', 'Accra', 'Ghana'),)","(('Amrahia', 'Accra', 'Ghana'),)","(('Amrahia', 'Accra', 'Ghana'),)","(('-1', '-1', '-1'),)","(('Madina', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Nima', 'Nima', 'Ghana'),)","(('-1', '-1', 'Ghana'),)","(('Medina', '-1', '-1'),)","(('Medina', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
288154,,,"(('Jangbe', 'Bimbila', 'Ghana'), ('Jangbe', 'Bimbila', 'Ghana'), ('Jangbe', 'Bimbila', 'Ghana'), ('Jangbe', 'Bimbila', 'Ghana'), ('Jangbe', 'Bimbila', 'Ghana'), ('Jangbe', 'Bimbila', 'Ghana'))",,,"(('Jangbe', 'Bimbila', 'Ghana'), ('Ngleshie', 'Accra', 'Ghana'))",,,,,,"(('Na', 'Na', 'Na'),)","(('Salaga', 'Bimbila', 'Ghana'),)",,,,,,,,,"(('Jangbe', 'Bimbila', 'Ghana'),)",,,,,,"(('Madina', 'Accra', 'Ghana'), ('Ashaiman', 'Accra', 'Ghana'))","(('Kasoa', 'Accra', 'Ghana'), ('Madina', 'Accra', 'Ghana'), ('Ashaiman', 'Accra', 'Ghana'))","(('Jangbe', 'Bimbila', 'Ghana'),)","(('Jangbe', 'Bimbila', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('James Town', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Jangbe', 'Ghana'),)","(('Bimbila', 'Bimbila', 'Ghana'),)","(('Mokola', 'Accra', 'Ghana'),)","(('Mokola', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Klotia Near Jamestown', 'Accra', 'Ghana'),)","(('Klotia Near Jamestown ', 'Accra', 'Ghana'), ('Ngleshie ', 'Accra', 'Ghana'))","(('Jangbe ', 'Accra', 'Ghana'),)"
288155,,,"(('Cheshegu', 'Kumbugu', 'Ghana'), ('Cheshegu', 'Kumbugu', 'Ghana'))","(('Cheshegu', 'Cheshegu', 'Ghana'), ('Cheshegu', 'Cheshegu', 'Ghana'), ('Cheshegu', 'Cheshegu', 'Ghana'))",,"(('Cheshegu', 'Kumbugu', 'Ghana'), ('Old Fadama', 'Kaneshie', 'Ghana'))",,,,,,"(('Na', 'Na', 'Na'),)",,,"(('Cheshegu', 'Kumbugu', 'Ghana'),)",,,,,"(('Cheshegu', 'Kumbugu', 'Ghana'),)",,"(('Cheshegu', 'Kumbugu', 'Ghana'),)",,,,,,,,,,"(('-1', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Cheshegu', 'Ghana'),)","(('Kumbugu', 'Kumbugu', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Old Fadama 9', 'Accra', 'Ghana'),)","(('Old Fadama ', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)"
288157,"(('Old Fadama', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('Bunkpurugu', 'Bolgatanga', 'Ghana'), ('Yendi', 'Bolgatanga', 'Ghana'))",,,"(('Bunkpurugu', 'Bolgatanga', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)",,,,,"(('Na', 'Na', 'Na'),)",,"(('Bunkpurugu', 'Bolgatanga', 'Ghana'),)",,,,,,"(('East Legon', 'Accra', 'Ghana'),)",,,,"(('East Legon', 'Accra', 'Ghana'),)",,,,,,"(('East Legon', 'Accra', 'Ghana'),)","(('East Legon', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Bunkpurugu', 'Ghana'),)","(('Bolgatanga', 'Bolgatanga', 'Ghana'),)","(('No Set Location', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-3', 'Accra', 'Ghana'),)","(('Bunkpurugu', 'Accra', 'Ghana'),)"
288163,,"(('Ketu Egin', 'Jebodi', 'Nigeria'), ('Seliko', 'Jebodi', 'Nigeria'))","(('Aflao', 'Tema', 'Ghana'),)","(('Jebodi', 'Jebodi', 'Nigeria'),)",,"(('Ketu Egin', 'Jebodi', 'Nigeria'),)","(('Epe', 'Jebodi', 'Nigeria'),)","(('Aja', 'Lagos', 'Nigeria'),)","(('Okun', 'Lagos', 'Nigeria'),)",,,"(('Na', 'Na', 'Na'),)","(('Ashley Botwe', 'Accra', 'Ghana'),)","(('Ketu Egin', 'Jebodi', 'Nigeria'),)",,,"(('KETU EGIN', 'JEBODI', 'NIGERIA'),)",,,"(('Ketu Egin', 'Jebodi', 'Nigerian'),)",,"(('Ketu Egin', 'Jebodi', 'Nigeria'),)",,"(('Dk', 'Accra', 'Ghana'),)",,,"(('Dk', 'Accra', 'Ghana'),)",,,"(('Ketu Egin', 'Jebodi', 'Nigeria'),)","(('Ketu Egin', 'Jebodi', 'Nigeria'),)","(('-1', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Ketu Egin', 'Nigeria'),)","(('Epe', 'Epe', 'Nigeria'),)","(('Not Working', 'Accra', 'Ghana'),)","(('-3', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Ogbodjo', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('American  House ', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)"
288166,,"(('Koulouba', 'Ouagadougou', 'Burkina Faso'),)","(('Koulouba', 'Ouagadougou', ""Cote D'Ivoire""),)",,,"(('Koulouba', 'Ouagadougou', 'Burkina Faso'), ('Agbobloshie', 'Accra', 'Ghana'))",,,,,,"(('Na', 'Na', 'Na'),)","(('Kasoa', 'Accra', 'Ghana'),)","(('Koulouba', 'Ouagadougou', 'Burkina Faso'),)","(('Kasoa', 'Accra', 'Ghana'),)","(('Koulouba', 'Ouagadougou', 'Burkina Faso'),)","(('Koulouba', 'Ouagadougou', 'Burkina Faso'),)","(('Koulouba', 'Ouagadougou', 'Burkina Faso'),)",,,,"(('Kasoa', 'Accra', 'Ghana'),)","(('Koulouba', 'Ouagadougou', 'Burkina Faso'),)","(('Bonoua', 'Abidjan', ""Cote D'Ivoire""),)","(('Bonoua', 'Abidjan', ""Cote D'Ivoire""),)","(('Bonoua', 'Abidjan', ""Cote D'Ivoire""),)","(('Bonoua', 'Abidjan', ""Cote D'Ivoire""),)","(('Bonoua', 'Abidjan', ""Cote D'Ivoire""),)","(('Bonoua', 'Abidjan', ""Cote D'Ivoire""),)","(('Koulouba', 'Ouagadougou', 'Burkina Faso'),)","(('Bonoua', 'Abidjan', ""Cote D'Ivoire""),)","(('-1', 'Accra', 'Ghana'),)","(('James Town', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Koulouba', 'Burkina Faso'),)","(('Ouagadougou', 'Ouagadougou', 'Burkina Faso'),)","(('Bukom', 'Accra', 'Ghana'),)","(('Bukom', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Agbobloshie', 'Accra', 'Ghana'),)","(('Tudu', 'Accra', 'Ghana'), ('James Town ', 'Accra', 'Ghana'))","(('Tudu ', 'Accra', 'Ghana'),)"
288190,,,,"(('Tamale', 'Tamale', 'Ghana'),)",,"(('Bimbilla', 'Tamale', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)",,,,,"(('Na', 'Na', 'Na'),)","(('Yendi', 'Tamale', 'Ghana'),)",,,,"(('Yendi', 'Tamale', 'Ghana'),)",,,"(('Saboba', 'Tamale', 'Ghana'),)",,"(('Yendi', 'Tamale', 'Ghana'),)",,"(('Doha', 'Doha', 'Qatar'),)","(('Doha', 'Doha', 'Qatar'),)","(('Doha', 'Doha', 'Qatar'),)",,,,"(('Saboba', 'Tamale', 'Ghana'),)",,"(('-1', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Bimbilla', 'Ghana'),)","(('Kpandai', 'Kpandai', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('Kasoa', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('Old Fadama ', 'Accra', 'Ghana'),)","(('Bimbilla ', 'Accra', 'Ghana'),)"
288193,,,"(('Osu', 'Accra', 'Ghana'),)",,,"(('Madina', 'Accra', 'Ghana'),)",,,,,,"(('Newtown', 'Tema', 'Ghana'),)","(('Tema', 'Accra', 'Ghana'),)",,"(('Tema', 'Accra', 'Ghana'),)",,,,,,,"(('Tema', 'Accra', 'Ghana'),)",,,,,,,,,,"(('-1', '-1', '-1'),)","(('Madina', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', '-1', 'Ghana'),)","(('Na', '-1', '-1'),)","(('Madina', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
288199,,"(('Old Fadama', 'Accra', 'Ghana'),)","(('Daura', 'Kumo', 'Niger'), ('Duku', 'Duku', 'Niger'), ('Daura', 'Kumo', 'Niger'), ('Duku', 'Duku', 'Niger'))","(('Kumo', 'Kumo', 'Niger'),)",,"(('Daura', 'Kumo', 'Niger'),)","(('Duku', 'Duku', 'Niger'),)",,,,,"(('Na...', 'Na', 'Na'),)",,"(('Daura', 'Kumo', 'Niger'), ('Daura', 'Kumo', 'Niger'))",,"(('Somanya', 'Tema', 'Ghana'),)",,"(('Daura', 'Kumo', 'Niger'),)","(('Somanya', 'Tema', 'Ghana'),)","(('Dansoman', 'Accra', 'Ghana'),)",,"(('Daura', 'Kumo', 'Niger'), ('Daura', 'Komo', 'Niger'), ('Duku', 'Duku', 'Niger'))",,,,,,,"(('Somanya', 'Tema', 'Ghana'),)","(('Somanya', 'Tema', 'Ghana'),)",,"(('-1', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Daura', 'Niger'),)","(('Kumo', 'Kumo', 'Niger'),)","(('Agbogbloshie Onion Market~ Old Fadama', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Old Fadama', 'Accra', 'Ghana'),)","(('Old Fadama ', 'Accra', 'Ghana'),)","(('Daura', 'Accra', 'Ghana'),)"
288200,,,"(('Jangbe', 'Bimbila', 'Ghana'), ('Madina', 'Bimbila', 'Accra'), ('Jangbe', 'Bimbila', 'Ghana'), ('Jangbe', 'Bimbila', 'Ghana'), ('Jangbe', 'Bimbila', 'Ghana'), ('Jangbe', 'Bimbila', 'Ghana'))",,,"(('Madina In Bimbila', 'Bimbila', 'Ghana'), ('Ashaiman', 'Accra', 'Ghana'), ('Ngleshie', 'Accra', 'Ghana'))",,,,,,"(('Accra', 'Accra', 'Ghana'),)",,"(('Madina In Bimbila', 'Bimbila', 'Ghana'),)",,,,,,"(('Madina', 'Bimbila', 'Ghana'),)",,"(('Madina In Bimbila', 'Bimbila', 'Ghana'),)",,,,,,,"(('Madina In Bimbila', 'Bimbila', 'Ghana'),)","(('Madina In Bimbila', 'Bimbila', 'Ghana'),)",,"(('-1', 'Accra', 'Ghana'),)","(('James Town', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Madina Area In Bimbila', 'Ghana'),)","(('Bimbila', 'Bimbila', 'Ghana'),)","(('Mantse Agbona', 'Accra', 'Ghana'),)","(('Korlena Near Bukum', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Klotia', 'Accra', 'Ghana'),)","(('Ngleshie ', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)"
288201,,,,"(('Abuja', 'Abuja', 'Nigeria'), ('Abuja', 'Abuja', 'Nigeria'))",,"(('Nyanya', 'Abuja', 'Nigeria'),)","(('Jamestown', 'Accra', 'Ghana'),)",,,,,"(('Na', 'Na', 'Na'),)",,,,,,,"(('Nyanya', 'Abuja', 'Nigeria'),)","(('East Legon', 'Accra', 'Ghana'),)",,"(('Nyanya', 'Abuja', 'Nigeria'),)","(('Abuja(No Particular Village)', 'Abuja', 'Niberia'),)","(('Inside City Of London', 'London', 'Uk'), ('Erding', 'Munich', 'Germany'))","(('Erding', 'Munich', 'Germany'),)","(('Erding', 'Munich', 'Germany'),)",,,"(('Erding', 'Munich', 'Germany'),)","(('G Erding', 'Munich', 'Germany'),)",,"(('-1', 'Accra', 'Ghana'),)","(('James Town', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Nyanya', 'Nigeria'),)","(('New Karu', 'New Karu', 'Nigeria'),)","(('Jamestown (Abola)', 'Accra', 'Ghana'),)","(('Opera Square', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Jamestown', 'Accra', 'Ghana'),)","(('Korle Gonno', 'Accra', 'Ghana'), ('Jamestown', 'Accra', 'Ghana'))","(('Nyanya', 'Accra', 'Ghana'),)"
288205,,,"(('Assin Fosu', 'Cape Coast', 'Ghana'), ('Assin Fosu', 'Cape Coast', 'Ghana'))","(('Assin', 'Assin', 'Ghana'),)","(('Assin Fosu', 'Assin Fosu', 'Ghana'),)","(('Assin Fosu', 'Cape Coast', 'Ghana'),)","(('Tema', 'Accra', 'Ghana'), ('Cape Coast', 'Cape Coast', 'Ghana'), ('Medina', 'Accra', 'Ghana'))",,,,,"(('Osu', 'Accra', 'Ghana'),)",,"(('Assin Fosu', 'Cape Coast', 'Ghana'),)",,,"(('Medina', 'Accra', 'Ghana'),)",,,"(('Assin Fosu', 'Accra', 'Ghana'),)","(('Assin Fosu', 'Cape Coast', 'Ghana'),)","(('Adabraka', 'Accra', 'Ghana'),)",,"(('London', 'London', 'Uk'), ('New York', 'New York', 'Usa'))",,"(('New York', 'Accra', 'Ghana'),)",,,,"(('Assin Fosu', 'Accra', 'Ghana'),)","(('New York', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Madina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Assin Fosu', 'Ghana'),)","(('Cape Coast', 'Cape Coast', 'Ghana'),)","(('Driving', 'Accra', 'Ghana'),)","(('Medina', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Tema', 'Accra', 'Ghana'),)","(('Tema', 'Accra', 'Ghana'), ('Medina', 'Accra', 'Ghana'))","(('Assin Fosu', 'Accra', 'Ghana'),)"
288235,,"(('Kojokrom', 'Takoradi', 'Ghana'),)","(('Kojokrom', 'Takoradi', 'Ghana'),)",,,"(('Kojokrom', 'Takoradi', 'Ghana'), ('Odorkor', 'Kaneshie', 'Ghana'))",,,,,,"(('Sakumono', 'Tema', 'Ghana'),)",,"(('Kojokrom', 'Takoradi', 'Ghana'),)",,"(('Kojokrom', 'Takoradi', 'Ghana'),)",,,"(('Kojokrom', 'Takoradi', 'Ghana'),)",,,"(('Odorkor', 'Kaneshie', 'Ghana'),)","(('Kojokrom', 'Takoradi', 'Ghana'),)","(('Sakumono', 'Tema', 'Ghana'),)",,,,"(('Sakumono', 'Tema', 'Ghana'),)","(('Sakumono', 'Tema', 'Ghana'),)","(('Sakumono', 'Tema', 'Ghana'),)","(('Sakumono', 'Tema', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('James Town', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Kojokrom', 'Ghana'),)","(('Takoradi', 'Takoradi', 'Ghana'),)","(('Bukom', 'Accra', 'Ghana'),)","(('Bukom', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Odorkor', 'Accra', 'Ghana'),)","(('Agege', 'Accra', 'Ghana'), ('James Town ', 'Accra', 'Ghana'))","(('-1', 'Accra', 'Ghana'),)"
288241,,,,"(('Gbawe In Accra', 'Gbawe In Accra', 'Ghana'),)",,"(('Masaka', 'Bimbila', 'Ghana'), ('Sabon Zongo', 'Accra', 'Ghana'), ('Takwa', 'Takoradi', 'Ghana'), ('Jamestown', 'Accra', 'Ghana'))",,,,,,"(('Dk', 'Dk', 'Dk'),)","(('Gumani', 'Tamale', 'Ghana'), ('Manhia', 'Accra', 'Ghana'), ('Sabon Zongo', 'Accra', 'Ghana'), ('Sabon Zongo', 'Accra', 'Ghana'))","(('Guava Area In Bimbila', 'Bimbila', 'Ghana'), ('Savelugu', 'Tamale', 'Ghana'), ('Kunkuna', 'Bimbila', 'Ghana'), ('Masaka', 'Bimbila', 'Ghana'))","(('Tarkwa-Naaboso', 'Tarkwa', 'Ghana'),)",,"(('Guava Area in Bimbila', 'Bimbila', 'Ghana'), ('Savelugu', 'Tamale', 'Ghana'), ('Masaka', 'Bimbila', 'Ghana'), ('Kunkuna', 'Bimbila', 'Ghana'))","(('Kunkuna', 'Bimbila', 'Ghana'),)",,"(('Manhia', 'Accra', 'Ghana'),)",,"(('Manhia', 'Accra', 'Ghana'),)","(('Dk', 'Dk', 'Middle East'), ('Dk', 'Dk', 'Europe'), ('Dk', 'Dk', 'Usa'), ('Dk', 'Dk', 'Africa'))","(('Prague', 'Prague', 'Czech'),)","(('Prague', 'Prague', 'Czechia (Czech Republic)'),)","(('Prague', 'Prague', 'Czechia (Czech Republic)'),)","(('Prague', 'Prague', 'Czech'),)","(('Prague', 'Prague', 'Czechia (Czech Republic)'), ('Abu Dhabi', 'Abu Dhabi', 'Uae'))","(('Prague', 'Prague', 'Czechia (Czech Republic)'), ('Abu Dhabi', 'Abu Dhabi', 'Uae'))","(('Manhia', 'Accra', 'Ghana'),)",,"(('-1', 'Accra', 'Ghana'),)","(('James Town', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Masaka In Bimbila', 'Ghana'),)","(('Bimbila', 'Bimbila', 'Ghana'),)","(('Kotobabi Down And Later To Teshie Barracks', 'Accra', 'Ghana'),)","(('Indafa Park Near Korle Bu', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('-1', 'Accra', 'Ghana'),)","(('Other (Specify)', 'Accra', 'Ghana'),)","(('Sabon Zongo', 'Accra', 'Ghana'),)","(('Alata', 'Accra', 'Ghana'), ('Ngleshie ', 'Accra', 'Ghana'))","(('Masaka ', 'Accra', 'Ghana'),)"
