,respondentID,birthyear,age,distance_from_origin_location_km,location_name_D,location_latlon_D,location_name_O,location_latlon_O,index_O,name_O,index_D,name_D,count,location_tuple_O,location_tuple_D,location_O1,location_O2,location_O3,location_D1,location_D2,location_D3,location_O32,location_D32,location_O321,location_D321,i_O321,i_O1,i_O2,i_O3,i_D321,i_D1,i_D2,i_D3,color
226,285471,1996,25,72.70690247250026,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Odumase Krobo', 'Koforidua', 'Ghana')","(6.1518553, 0.01895777131438721)",192,"Odumase Krobo, Koforidua, Ghana",242,"James Town, Accra, Ghana",1,"('Odumase Krobo', 'Koforidua', 'Ghana')","('James Town', 'Accra', 'Ghana')",Odumase Krobo,Koforidua,Ghana,James Town,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Odumase Krobo,Ghana > Accra > James Town,93,264,63,3,29,209,18,3,"rgba(43,104,18, 0.8)"
227,283465,1988,33,68.89652762443545,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Akosombo', 'Atimpoku', 'Ghana')","(6.2697987, 0.0508987)",193,"Akosombo, Atimpoku, Ghana",240,"Madina, Accra, Ghana",1,"('Akosombo', 'Atimpoku', 'Ghana')","('Madina', 'Accra', 'Ghana')",Akosombo,Atimpoku,Ghana,Madina,Accra,Ghana,Ghana > Atimpoku,Ghana > Accra,Ghana > Atimpoku > Akosombo,Ghana > Accra > Madina,44,124,29,3,34,238,18,3,"rgba(43,104,18, 0.8)"
228,286589,1983,38,65.64238818508146,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Somanya', 'Tema', 'Ghana')","(6.104821, -0.014830000000000001)",194,"Somanya, Tema, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Somanya', 'Tema', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Somanya,Tema,Ghana,Old Fadama,Accra,Ghana,Ghana > Tema,Ghana > Accra,Ghana > Tema > Somanya,Ghana > Accra > Old Fadama,151,282,102,3,38,271,18,3,"rgba(43,104,18, 0.8)"
229,284896,1983,38,63.016678659912806,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Aboabo No.2', 'Kumasi', 'Ghana')","(6.1185735, -0.2350455)",195,"Aboabo No.2, Kumasi, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Aboabo No.2', 'Kumasi', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Aboabo No.2,Kumasi,Ghana,Old Fadama,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Aboabo No.2,Ghana > Accra > Old Fadama,96,113,67,3,38,271,18,3,"rgba(43,104,18, 0.8)"
230,284456,1985,36,61.24900093631416,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Asamankese', 'Koforidua', 'Ghana')","(5.861010299999999, -0.657934)",196,"Asamankese, Koforidua, Ghana",242,"James Town, Accra, Ghana",1,"('Asamankese', 'Koforidua', 'Ghana')","('James Town', 'Accra', 'Ghana')",Asamankese,Koforidua,Ghana,James Town,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Asamankese,Ghana > Accra > James Town,85,142,63,3,29,209,18,3,"rgba(43,104,18, 0.8)"
231,284428,1996,25,61.24900093631416,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Asamankese', 'Koforidua', 'Ghana')","(5.861010299999999, -0.657934)",196,"Asamankese, Koforidua, Ghana",242,"James Town, Accra, Ghana",1,"('Asamankese', 'Koforidua', 'Ghana')","('James Town', 'Accra', 'Ghana')",Asamankese,Koforidua,Ghana,James Town,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Asamankese,Ghana > Accra > James Town,85,142,63,3,29,209,18,3,"rgba(43,104,18, 0.8)"
232,285477,1993,28,59.50796521775954,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Millionaire', 'Yamoussoukro', 'Ivory Coast')","(6.0857237, -0.2592661)",197,"Millionaire, Yamoussoukro, Ivory Coast",241,"Old Fadama, Accra, Ghana",1,"('Millionaire', 'Yamoussoukro', 'Ivory Coast')","('Old Fadama', 'Accra', 'Ghana')",Millionaire,Yamoussoukro,Ivory Coast,Old Fadama,Accra,Ghana,Ivory Coast > Yamoussoukro,Ghana > Accra,Ivory Coast > Yamoussoukro > Millionaire,Ghana > Accra > Old Fadama,158,246,107,5,38,271,18,3,"rgba(39,213,1, 0.8)"
233,284464,1998,23,59.31092050193152,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Bafilo', 'Sokodã©', 'Togo')","(5.861010299999999, -0.657934)",198,"Bafilo, Sokodã©, Togo",241,"Old Fadama, Accra, Ghana",1,"('Bafilo', 'Sokodã©', 'Togo')","('Old Fadama', 'Accra', 'Ghana')",Bafilo,Sokodã©,Togo,Old Fadama,Accra,Ghana,Togo > Sokodã©,Ghana > Accra,Togo > Sokodã© > Bafilo,Ghana > Accra > Old Fadama,242,154,95,10,38,271,18,3,"rgba(6,65,40, 0.8)"
234,289460,1974,47,59.31092050193152,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Asamankese', 'Koforidua', 'Ghana')","(5.861010299999999, -0.657934)",196,"Asamankese, Koforidua, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Asamankese', 'Koforidua', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Asamankese,Koforidua,Ghana,Old Fadama,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Asamankese,Ghana > Accra > Old Fadama,85,142,63,3,38,271,18,3,"rgba(43,104,18, 0.8)"
235,287322,1994,27,59.31092050193152,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Asamankese', 'Koforidua', 'Ghana')","(5.861010299999999, -0.657934)",196,"Asamankese, Koforidua, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Asamankese', 'Koforidua', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Asamankese,Koforidua,Ghana,Old Fadama,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Asamankese,Ghana > Accra > Old Fadama,85,142,63,3,38,271,18,3,"rgba(43,104,18, 0.8)"
236,288692,1995,26,58.20659544375364,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Anum Apapam', 'Accra', 'Ghana')","(5.9956309, -0.5930940751645024)",199,"Anum Apapam, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Anum Apapam', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Anum Apapam,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Anum Apapam,Ghana > Accra > Madina,22,136,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
237,286757,1998,23,55.45786631863098,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Odumase Krobo', 'Koforidua', 'Ghana')","(6.1518553, 0.01895777131438721)",192,"Odumase Krobo, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Odumase Krobo', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Odumase Krobo,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Odumase Krobo,Ghana > Accra > Madina,93,264,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
238,285478,1979,42,54.33834981790584,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Agona Swedru', 'Cape Coast', 'Ghana')","(5.534454, -0.700763)",200,"Agona Swedru, Cape Coast, Ghana",242,"James Town, Accra, Ghana",1,"('Agona Swedru', 'Cape Coast', 'Ghana')","('James Town', 'Accra', 'Ghana')",Agona Swedru,Cape Coast,Ghana,James Town,Accra,Ghana,Ghana > Cape Coast,Ghana > Accra,Ghana > Cape Coast > Agona Swedru,Ghana > Accra > James Town,55,19,42,3,29,209,18,3,"rgba(43,104,18, 0.8)"
239,283343,1939,82,51.59911141194535,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Asokore', 'Koforidua', 'Ghana')","(6.1372155, -0.2882317)",201,"Asokore, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Asokore', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Asokore,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Asokore,Ghana > Accra > Madina,86,144,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
240,282753,1983,38,51.59911141194535,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Asokore', 'Koforidua', 'Ghana')","(6.1372155, -0.2882317)",201,"Asokore, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Asokore', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Asokore,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Asokore,Ghana > Accra > Madina,86,144,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
241,284966,1969,52,49.26096710579801,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Somanya', 'Koforidua', 'Ghana')","(6.104821, -0.014830000000000001)",202,"Somanya, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Somanya', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Somanya,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Somanya,Ghana > Accra > Madina,94,282,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
242,282684,1985,36,49.26096710579801,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Somanya', 'Koforidua', 'Ghana')","(6.104821, -0.014830000000000001)",202,"Somanya, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Somanya', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Somanya,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Somanya,Ghana > Accra > Madina,94,282,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
243,282885,1988,33,46.92741259336618,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Koforidua', 'Accra', 'Ghana')","(6.100333999999999, -0.2614572)",203,"Koforidua, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Koforidua', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Koforidua,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Koforidua,Ghana > Accra > Madina,31,63,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
244,283592,1972,49,46.92741259336618,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Koforidua', 'Koforidua', 'Ghana')","(6.100333999999999, -0.2614572)",204,"Koforidua, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Koforidua', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Koforidua,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Koforidua,Ghana > Accra > Madina,89,63,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
245,287235,1943,78,41.41067707432703,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Kraboa Coaltar', 'Koforidua', 'Ghana')","(5.9091266, -0.4683483)",205,"Kraboa Coaltar, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Kraboa Coaltar', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Kraboa Coaltar,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Kraboa Coaltar,Ghana > Accra > Madina,90,228,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
246,288596,1986,35,40.006835782083286,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Tutu', 'Aburi', 'Ghana')","(5.8931294, -0.15394770000000002)",206,"Tutu, Aburi, Ghana",242,"James Town, Accra, Ghana",1,"('Tutu', 'Aburi', 'Ghana')","('James Town', 'Accra', 'Ghana')",Tutu,Aburi,Ghana,James Town,Accra,Ghana,Ghana > Aburi,Ghana > Accra,Ghana > Aburi > Tutu,Ghana > Accra > James Town,19,292,17,3,29,209,18,3,"rgba(43,104,18, 0.8)"
247,283583,1985,36,37.68562260067876,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Abrewankor', 'Nkurakan', 'Ghana')","(5.765271, 0.04026791609455937)",207,"Abrewankor, Nkurakan, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Abrewankor', 'Nkurakan', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Abrewankor,Nkurakan,Ghana,Old Fadama,Accra,Ghana,Ghana > Nkurakan,Ghana > Accra,Ghana > Nkurakan > Abrewankor,Ghana > Accra > Old Fadama,114,115,78,3,38,271,18,3,"rgba(43,104,18, 0.8)"
248,283583,1985,36,37.68562260067876,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Abrewankor', 'Nkurakan', 'Ghana')","(5.765271, 0.04026791609455937)",207,"Abrewankor, Nkurakan, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Abrewankor', 'Nkurakan', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Abrewankor,Nkurakan,Ghana,Old Fadama,Accra,Ghana,Ghana > Nkurakan,Ghana > Accra,Ghana > Nkurakan > Abrewankor,Ghana > Accra > Old Fadama,114,115,78,3,38,271,18,3,"rgba(43,104,18, 0.8)"
249,284503,1961,60,32.59537439707033,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Akropong', 'Koforidua', 'Ghana')","(5.9705603, -0.08916669999999999)",208,"Akropong, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Akropong', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Akropong,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Akropong,Ghana > Accra > Madina,82,127,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
250,285106,1992,29,25.169151859701007,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Kasoa', 'Accra', 'Ghana')","(5.532573, -0.43749099999999996)",209,"Kasoa, Accra, Ghana",242,"James Town, Accra, Ghana",1,"('Kasoa', 'Accra', 'Ghana')","('James Town', 'Accra', 'Ghana')",Kasoa,Accra,Ghana,James Town,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Kasoa,Ghana > Accra > James Town,30,212,18,3,29,209,18,3,"rgba(43,104,18, 0.8)"
251,289546,1970,51,24.27078724695438,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Nsawam', 'Accra', 'Ghana')","(5.814382, -0.34578600000000004)",210,"Nsawam, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Nsawam', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Nsawam,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Nsawam,Ghana > Accra > Madina,36,254,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
252,287406,1995,26,24.27078724695438,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Nsawam', 'Accra', 'Ghana')","(5.814382, -0.34578600000000004)",210,"Nsawam, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Nsawam', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Nsawam,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Nsawam,Ghana > Accra > Madina,36,254,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
253,287724,1972,49,23.08661046814615,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Ankaful', 'Cape Coast', 'Ghana')","(5.6986921499999985, 0.04035039179672261)",211,"Ankaful, Cape Coast, Ghana",240,"Madina, Accra, Ghana",1,"('Ankaful', 'Cape Coast', 'Ghana')","('Madina', 'Accra', 'Ghana')",Ankaful,Cape Coast,Ghana,Madina,Accra,Ghana,Ghana > Cape Coast,Ghana > Accra,Ghana > Cape Coast > Ankaful,Ghana > Accra > Madina,56,134,42,3,34,238,18,3,"rgba(43,104,18, 0.8)"
254,282910,1965,56,23.08661046814615,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Klefe', 'Ho', 'Ghana')","(5.6986921499999985, 0.04035039179672261)",212,"Klefe, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Klefe', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Klefe,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Klefe,Ghana > Accra > Madina,75,218,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
255,288200,1995,26,17.32228971909304,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Madina In Bimbila', 'Bimbila', 'Ghana')","(5.6864962, -0.16770520000000003)",213,"Madina In Bimbila, Bimbila, Ghana",242,"James Town, Accra, Ghana",1,"('Madina In Bimbila', 'Bimbila', 'Ghana')","('James Town', 'Accra', 'Ghana')",Madina In Bimbila,Bimbila,Ghana,James Town,Accra,Ghana,Ghana > Bimbila,Ghana > Accra,Ghana > Bimbila > Madina In Bimbila,Ghana > Accra > James Town,47,239,38,3,29,209,18,3,"rgba(43,104,18, 0.8)"
256,286629,1999,22,16.1652587285084,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Srekor', 'Kumasi', 'Ghana')","(5.5773514, -0.2647703)",214,"Srekor, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Srekor', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Srekor,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Srekor,Ghana > Accra > Madina,107,283,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
257,287706,1931,90,15.331249294132936,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Ashaiman', 'Tema', 'Ghana')","(5.694385, -0.029529000000000003)",215,"Ashaiman, Tema, Ghana",240,"Madina, Accra, Ghana",1,"('Ashaiman', 'Tema', 'Ghana')","('Madina', 'Accra', 'Ghana')",Ashaiman,Tema,Ghana,Madina,Accra,Ghana,Ghana > Tema,Ghana > Accra,Ghana > Tema > Ashaiman,Ghana > Accra > Madina,149,143,102,3,34,238,18,3,"rgba(43,104,18, 0.8)"
258,284610,1982,39,14.15755971785578,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Yaba', 'Lagos', 'Nigeria')","(5.5902579, -0.251983)",216,"Yaba, Lagos, Nigeria",240,"Madina, Accra, Ghana",1,"('Yaba', 'Lagos', 'Nigeria')","('Madina', 'Accra', 'Ghana')",Yaba,Lagos,Nigeria,Madina,Accra,Ghana,Nigeria > Lagos,Ghana > Accra,Nigeria > Lagos > Yaba,Ghana > Accra > Madina,221,299,70,8,34,238,18,3,"rgba(40,111,52, 0.8)"
259,287398,1964,57,14.046157112037148,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Asomnoasno', 'Kumasi', 'Ghana')","(5.566430400000001, -0.20907240000000002)",217,"Asomnoasno, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Asomnoasno', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Asomnoasno,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Asomnoasno,Ghana > Accra > Madina,98,145,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
260,278086,1977,44,13.092929824219423,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Kokomlemle', 'Accra', 'Ghana')","(5.5755147, -0.20887310000000003)",218,"Kokomlemle, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Kokomlemle', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Kokomlemle,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Kokomlemle,Ghana > Accra > Madina,32,220,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
261,286064,1982,39,12.999388740132112,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Makola', 'Ibadan', 'Nigeria')","(5.5822343, -0.1135104)",219,"Makola, Ibadan, Nigeria",240,"Madina, Accra, Ghana",1,"('Makola', 'Ibadan', 'Nigeria')","('Madina', 'Accra', 'Ghana')",Makola,Ibadan,Nigeria,Madina,Accra,Ghana,Nigeria > Ibadan,Ghana > Accra,Nigeria > Ibadan > Makola,Ghana > Accra > Madina,199,240,55,8,34,238,18,3,"rgba(40,111,52, 0.8)"
262,278387,1971,50,12.608143029413046,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Abeka', 'Accra', 'Ghana')","(5.5999840999999995, -0.2418328)",220,"Abeka, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Abeka', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Abeka,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Abeka,Ghana > Accra > Madina,20,112,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
263,284577,2002,19,12.53265658581819,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Yaba', 'Lagos', 'Nigeria')","(5.6073648, -0.24869000000000002)",216,"Yaba, Lagos, Nigeria",240,"Madina, Accra, Ghana",1,"('Yaba', 'Lagos', 'Nigeria')","('Madina', 'Accra', 'Ghana')",Yaba,Lagos,Nigeria,Madina,Accra,Ghana,Nigeria > Lagos,Ghana > Accra,Nigeria > Lagos > Yaba,Ghana > Accra > Madina,221,299,70,8,34,238,18,3,"rgba(40,111,52, 0.8)"
264,288672,2002,19,12.05458279413086,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Zogbedji', 'Lome', 'Togo')","(5.5820252, -0.1987685)",221,"Zogbedji, Lome, Togo",240,"Madina, Accra, Ghana",1,"('Zogbedji', 'Lome', 'Togo')","('Madina', 'Accra', 'Ghana')",Zogbedji,Lome,Togo,Madina,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Zogbedji,Ghana > Accra > Madina,238,303,73,10,34,238,18,3,"rgba(6,65,40, 0.8)"
265,287202,1985,36,12.05458279413086,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Simili', 'Niamey', 'Niger')","(5.5820252, -0.1987685)",222,"Simili, Niamey, Niger",240,"Madina, Accra, Ghana",1,"('Simili', 'Niamey', 'Niger')","('Madina', 'Accra', 'Ghana')",Simili,Niamey,Niger,Madina,Accra,Ghana,Niger > Niamey,Ghana > Accra,Niger > Niamey > Simili,Ghana > Accra > Madina,169,281,76,7,34,238,18,3,"rgba(77,103,23, 0.8)"
266,287727,1980,41,10.834364510920366,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Shiashie', 'Accra', 'Ghana')","(5.627683900000001, -0.1764355)",223,"Shiashie, Accra, Ghana",242,"James Town, Accra, Ghana",1,"('Shiashie', 'Accra', 'Ghana')","('James Town', 'Accra', 'Ghana')",Shiashie,Accra,Ghana,James Town,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Shiashie,Ghana > Accra > James Town,40,280,18,3,29,209,18,3,"rgba(43,104,18, 0.8)"
267,285459,1968,53,8.281343610196265,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Kpalungu', 'Bolgatanga', 'Ghana')","(5.6132499000000005, -0.1832656)",224,"Kpalungu, Bolgatanga, Ghana",240,"Madina, Accra, Ghana",1,"('Kpalungu', 'Bolgatanga', 'Ghana')","('Madina', 'Accra', 'Ghana')",Kpalungu,Bolgatanga,Ghana,Madina,Accra,Ghana,Ghana > Bolgatanga,Ghana > Accra,Ghana > Bolgatanga > Kpalungu,Ghana > Accra > Madina,49,223,40,3,34,238,18,3,"rgba(43,104,18, 0.8)"
268,282800,1985,36,7.996377029257841,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Dome', 'Haatso', 'Ghana')","(5.6554227, -0.232884)",225,"Dome, Haatso, Ghana",240,"Madina, Accra, Ghana",1,"('Dome', 'Haatso', 'Ghana')","('Madina', 'Accra', 'Ghana')",Dome,Haatso,Ghana,Madina,Accra,Ghana,Ghana > Haatso,Ghana > Accra,Ghana > Haatso > Dome,Ghana > Accra > Madina,66,182,53,3,34,238,18,3,"rgba(43,104,18, 0.8)"
269,282812,1980,41,7.670623028528221,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Akumada', 'Techiman', 'Ghana')","(5.6048206, -0.20351529999999998)",226,"Akumada, Techiman, Ghana",242,"James Town, Accra, Ghana",1,"('Akumada', 'Techiman', 'Ghana')","('James Town', 'Accra', 'Ghana')",Akumada,Techiman,Ghana,James Town,Accra,Ghana,Ghana > Techiman,Ghana > Accra,Ghana > Techiman > Akumada,Ghana > Accra > James Town,147,128,101,3,29,209,18,3,"rgba(43,104,18, 0.8)"
270,287717,1993,28,7.580022745752274,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Odorkor', 'Kaneshie', 'Ghana')","(5.5773514, -0.2647703)",227,"Odorkor, Kaneshie, Ghana",242,"James Town, Accra, Ghana",1,"('Odorkor', 'Kaneshie', 'Ghana')","('James Town', 'Accra', 'Ghana')",Odorkor,Kaneshie,Ghana,James Town,Accra,Ghana,Ghana > Kaneshie,Ghana > Accra,Ghana > Kaneshie > Odorkor,Ghana > Accra > James Town,81,262,61,3,29,209,18,3,"rgba(43,104,18, 0.8)"
271,287178,1988,33,7.088977632576361,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Zabsugu', 'Yendi', 'Ghana')","(5.6073648, -0.24869000000000002)",228,"Zabsugu, Yendi, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Zabsugu', 'Yendi', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Zabsugu,Yendi,Ghana,Old Fadama,Accra,Ghana,Ghana > Yendi,Ghana > Accra,Ghana > Yendi > Zabsugu,Ghana > Accra > Old Fadama,155,301,108,3,38,271,18,3,"rgba(43,104,18, 0.8)"
272,284611,1979,42,6.246827666571892,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Dansoman', 'Accra', 'Ghana')","(5.5468112000000005, -0.2656595)",229,"Dansoman, Accra, Ghana",242,"James Town, Accra, Ghana",1,"('Dansoman', 'Accra', 'Ghana')","('James Town', 'Accra', 'Ghana')",Dansoman,Accra,Ghana,James Town,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Dansoman,Ghana > Accra > James Town,27,178,18,3,29,209,18,3,"rgba(43,104,18, 0.8)"
