,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,location_pair_id,locations,country,loc2,loc1,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village
244,244,Johannesburg,"('Polokwane', 'Polokwane', 'South Africa')",4,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Polokwane', 'Polokwane', 'South Africa'))",122,Johannesburg,South Africa,Polokwane,Polokwane,"('Polokwane', 'Polokwane', 'South Africa')",Urban Village,Urban,Village,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
245,245,Johannesburg,"('Polokwane', 'Polokwane', 'South Africa')",4,254.92029542832947,0.8798581122642302,29.4613889,-23.9058333,"('Johannesburg', ('Polokwane', 'Polokwane', 'South Africa'))",122,"('Polokwane', 'Polokwane', 'South Africa')",South Africa,Polokwane,Polokwane,"('Polokwane', 'Polokwane', 'South Africa')",Urban Village,Urban,Village,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
246,246,Johannesburg,"(' Fourways', ' Fourways', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', (' Fourways', ' Fourways', 'South Africa'))",123,Johannesburg,South Africa, Fourways, Fourways,"(' Fourways', ' Fourways', 'South Africa')",Urban Town,Urban,Town,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
247,247,Johannesburg,"(' Fourways', ' Fourways', 'South Africa')",3,7.320956784990286,-1.6721118402375497,28.0038889,-26.005,"('Johannesburg', (' Fourways', ' Fourways', 'South Africa'))",123,"(' Fourways', ' Fourways', 'South Africa')",South Africa, Fourways, Fourways,"(' Fourways', ' Fourways', 'South Africa')",Urban Town,Urban,Town,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
248,248,Johannesburg,"('Germiston', 'Germiston', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Germiston', 'Germiston', 'South Africa'))",124,Johannesburg,South Africa,Germiston,Germiston,"('Germiston', 'Germiston', 'South Africa')",Urban Town,Urban,Town,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
249,249,Johannesburg,"('Germiston', 'Germiston', 'South Africa')",3,11.206976085850114,1.2748950593209036,28.180556,-26.229444,"('Johannesburg', ('Germiston', 'Germiston', 'South Africa'))",124,"('Germiston', 'Germiston', 'South Africa')",South Africa,Germiston,Germiston,"('Germiston', 'Germiston', 'South Africa')",Urban Town,Urban,Town,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
250,250,Johannesburg,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Louis Trichardt', 'Louis Trichardt', 'South Africa'))",125,Johannesburg,South Africa,Louis Trichardt,Louis Trichardt,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",Urban Village,Urban,Village,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
251,251,Johannesburg,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",3,351.64022293383266,0.9182029107806158,29.906665000000004,-23.038326,"('Johannesburg', ('Louis Trichardt', 'Louis Trichardt', 'South Africa'))",125,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",South Africa,Louis Trichardt,Louis Trichardt,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",Urban Village,Urban,Village,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
252,252,Johannesburg,"('Makhado', 'Makhado', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Makhado', 'Makhado', 'South Africa'))",126,Johannesburg,South Africa,Makhado,Makhado,"('Makhado', 'Makhado', 'South Africa')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
253,253,Johannesburg,"('Makhado', 'Makhado', 'South Africa')",3,351.64022293383266,0.9182029107806158,29.906665000000004,-23.038326,"('Johannesburg', ('Makhado', 'Makhado', 'South Africa'))",126,"('Makhado', 'Makhado', 'South Africa')",South Africa,Makhado,Makhado,"('Makhado', 'Makhado', 'South Africa')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
254,254,Johannesburg,"('Pretoria', 'Pretoria', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Pretoria', 'Pretoria', 'South Africa'))",127,Johannesburg,South Africa,Pretoria,Pretoria,"('Pretoria', 'Pretoria', 'South Africa')",Urban Town,Urban,Town,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
255,255,Johannesburg,"('Pretoria', 'Pretoria', 'South Africa')",3,58.34789330208944,1.4983392200346266,28.1879444,-25.7459374,"('Johannesburg', ('Pretoria', 'Pretoria', 'South Africa'))",127,"('Pretoria', 'Pretoria', 'South Africa')",South Africa,Pretoria,Pretoria,"('Pretoria', 'Pretoria', 'South Africa')",Urban Town,Urban,Town,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
256,256,Johannesburg,"('Tzaneen', 'Tzaneen', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Tzaneen', 'Tzaneen', 'South Africa'))",128,Johannesburg,South Africa,Tzaneen,Tzaneen,"('Tzaneen', 'Tzaneen', 'South Africa')",Urban Town,Urban,Town,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
257,257,Johannesburg,"('Tzaneen', 'Tzaneen', 'South Africa')",3,330.29706030942714,0.8200131926681239,30.161111100000003,-23.8319444,"('Johannesburg', ('Tzaneen', 'Tzaneen', 'South Africa'))",128,"('Tzaneen', 'Tzaneen', 'South Africa')",South Africa,Tzaneen,Tzaneen,"('Tzaneen', 'Tzaneen', 'South Africa')",Urban Town,Urban,Town,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
258,258,Johannesburg,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",129,Johannesburg,Ethiopia,Addis Ababa,Addis Ababa,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
259,259,Johannesburg,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",2,3456.9856719882296,1.0597971268783932,38.761252500000005,9.0107934,"('Johannesburg', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",129,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Ethiopia,Addis Ababa,Addis Ababa,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
260,260,Johannesburg,"('Alberton', 'Alberton', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Alberton', 'Alberton', 'South Africa'))",130,Johannesburg,South Africa,Alberton,Alberton,"('Alberton', 'Alberton', 'South Africa')",Urban Town,Urban,Town,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
261,261,Johannesburg,"('Alberton', 'Alberton', 'South Africa')",2,8.825800202074923,1.8769982676700452,28.1270777,-26.2529561,"('Johannesburg', ('Alberton', 'Alberton', 'South Africa'))",130,"('Alberton', 'Alberton', 'South Africa')",South Africa,Alberton,Alberton,"('Alberton', 'Alberton', 'South Africa')",Urban Town,Urban,Town,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
262,262,Johannesburg,"('Brits', 'Brits', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Brits', 'Brits', 'South Africa'))",131,Johannesburg,South Africa,Brits,Brits,"('Brits', 'Brits', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
263,263,Johannesburg,"('Brits', 'Brits', 'South Africa')",2,38.847842607839546,2.27176464340548,27.7841667,-25.6297222,"('Johannesburg', ('Brits', 'Brits', 'South Africa'))",131,"('Brits', 'Brits', 'South Africa')",South Africa,Brits,Brits,"('Brits', 'Brits', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
264,264,Johannesburg,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kwekwe', 'Kwekwe', 'Zimbabwe'))",132,Johannesburg,Zimbabwe,Kwekwe,Kwekwe,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
265,265,Johannesburg,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",2,711.3962345357664,1.2568252881541422,29.8140035,-18.9284366,"('Johannesburg', ('Kwekwe', 'Kwekwe', 'Zimbabwe'))",132,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",Zimbabwe,Kwekwe,Kwekwe,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
266,266,Johannesburg,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo'))",133,Johannesburg,Democratic Republic of the Congo,Lubumbashi,Lubumbashi,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
267,267,Johannesburg,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",2,1431.6153647238723,1.5554475642688843,27.4826264,-11.6642316,"('Johannesburg', ('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo'))",133,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Lubumbashi,Lubumbashi,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
268,268,Johannesburg,"('Lusaka', 'Lusaka', 'Zambia')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lusaka', 'Lusaka', 'Zambia'))",134,Johannesburg,Zambia,Lusaka,Lusaka,"('Lusaka', 'Lusaka', 'Zambia')",Urban City,Urban,City,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
269,269,Johannesburg,"('Lusaka', 'Lusaka', 'Zambia')",2,1057.2525744477189,1.5024363047692288,28.2821535,-15.4164488,"('Johannesburg', ('Lusaka', 'Lusaka', 'Zambia'))",134,"('Lusaka', 'Lusaka', 'Zambia')",Zambia,Lusaka,Lusaka,"('Lusaka', 'Lusaka', 'Zambia')",Urban City,Urban,City,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
270,270,Johannesburg,"('Maseru', 'Maseru', 'Lesotho')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Maseru', 'Maseru', 'Lesotho'))",135,Johannesburg,Lesotho,Maseru,Maseru,"('Maseru', 'Maseru', 'Lesotho')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
271,271,Johannesburg,"('Maseru', 'Maseru', 'Lesotho')",2,338.3264475438374,-1.732276114873352,27.478222,-29.310054,"('Johannesburg', ('Maseru', 'Maseru', 'Lesotho'))",135,"('Maseru', 'Maseru', 'Lesotho')",Lesotho,Maseru,Maseru,"('Maseru', 'Maseru', 'Lesotho')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
272,272,Johannesburg,"('Nelspruit', 'Nelspruit', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nelspruit', 'Nelspruit', 'South Africa'))",136,Johannesburg,South Africa,Nelspruit,Nelspruit,"('Nelspruit', 'Nelspruit', 'South Africa')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
273,273,Johannesburg,"('Nelspruit', 'Nelspruit', 'South Africa')",2,324.8728194290794,0.2547237978965006,30.984722,-25.481944,"('Johannesburg', ('Nelspruit', 'Nelspruit', 'South Africa'))",136,"('Nelspruit', 'Nelspruit', 'South Africa')",South Africa,Nelspruit,Nelspruit,"('Nelspruit', 'Nelspruit', 'South Africa')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
274,274,Johannesburg,"('Angola', 'Angola', 'Angola')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Angola', 'Angola', 'Angola'))",137,Johannesburg,Angola,Angola,Angola,"('Angola', 'Angola', 'Angola')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275,275,Johannesburg,"('Angola', 'Angola', 'Angola')",1,1887.9942504459468,2.186439883285744,17.5691241,-11.877576800000002,"('Johannesburg', ('Angola', 'Angola', 'Angola'))",137,"('Angola', 'Angola', 'Angola')",Angola,Angola,Angola,"('Angola', 'Angola', 'Angola')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276,276,Johannesburg,"('Awasa', 'Awasa', 'Ethiopia')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Awasa', 'Awasa', 'Ethiopia'))",138,Johannesburg,Ethiopia,Awasa,Awasa,"('Awasa', 'Awasa', 'Ethiopia')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
277,277,Johannesburg,"('Awasa', 'Awasa', 'Ethiopia')",1,3263.989490161552,1.0577380819422937,38.47861,7.048102900000001,"('Johannesburg', ('Awasa', 'Awasa', 'Ethiopia'))",138,"('Awasa', 'Awasa', 'Ethiopia')",Ethiopia,Awasa,Awasa,"('Awasa', 'Awasa', 'Ethiopia')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
278,278,Johannesburg,"('Bandal', 'Bandal', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bandal', 'Bandal', 'Democratic Republic of the Congo'))",139,Johannesburg,Democratic Republic of the Congo,Bandal,Bandal,"('Bandal', 'Bandal', 'Democratic Republic of the Congo')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,279,Johannesburg,"('Bandal', 'Bandal', 'Democratic Republic of the Congo')",1,2451.1339820791422,1.9781873532892424,17.70037,-5.00703,"('Johannesburg', ('Bandal', 'Bandal', 'Democratic Republic of the Congo'))",139,"('Bandal', 'Bandal', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Bandal,Bandal,"('Bandal', 'Bandal', 'Democratic Republic of the Congo')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,280,Johannesburg,"('Bangou', 'Bangou', 'Cameroon')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bangou', 'Bangou', 'Cameroon'))",140,Johannesburg,Cameroon,Bangou,Bangou,"('Bangou', 'Bangou', 'Cameroon')",Non-Urban City,Non-Urban,City,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,281,Johannesburg,"('Bangou', 'Bangou', 'Cameroon')",1,3820.2909030689584,1.9984938332041533,10.3967165,5.2497379,"('Johannesburg', ('Bangou', 'Bangou', 'Cameroon'))",140,"('Bangou', 'Bangou', 'Cameroon')",Cameroon,Bangou,Bangou,"('Bangou', 'Bangou', 'Cameroon')",Non-Urban City,Non-Urban,City,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,282,Johannesburg,"('Beila', 'Beila', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Beila', 'Beila', 'Mozambique'))",141,Johannesburg,Mozambique,Beila,Beila,"('Beila', 'Beila', 'Mozambique')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283,283,Johannesburg,"('Beila', 'Beila', 'Mozambique')",1,965.3102885523822,0.6660032215521065,34.841782,-19.828707,"('Johannesburg', ('Beila', 'Beila', 'Mozambique'))",141,"('Beila', 'Beila', 'Mozambique')",Mozambique,Beila,Beila,"('Beila', 'Beila', 'Mozambique')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284,284,Johannesburg,"('Bergville', 'Bergville', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bergville', 'Bergville', 'South Africa'))",142,Johannesburg,South Africa,Bergville,Bergville,"('Bergville', 'Bergville', 'South Africa')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285,285,Johannesburg,"('Bergville', 'Bergville', 'South Africa')",1,287.6347573188842,-1.036305969886696,29.351667,-28.731111,"('Johannesburg', ('Bergville', 'Bergville', 'South Africa'))",142,"('Bergville', 'Bergville', 'South Africa')",South Africa,Bergville,Bergville,"('Bergville', 'Bergville', 'South Africa')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286,286,Johannesburg,"('Bilene', 'Bilene', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bilene', 'Bilene', 'Mozambique'))",143,Johannesburg,Mozambique,Bilene,Bilene,"('Bilene', 'Bilene', 'Mozambique')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
287,287,Johannesburg,"('Bilene', 'Bilene', 'Mozambique')",1,573.4328407333085,0.1816813697984445,33.13616268201895,-25.07326245,"('Johannesburg', ('Bilene', 'Bilene', 'Mozambique'))",143,"('Bilene', 'Bilene', 'Mozambique')",Mozambique,Bilene,Bilene,"('Bilene', 'Bilene', 'Mozambique')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
288,288,Johannesburg,"('Blairgowrie', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Blairgowrie', 'Johannesburg', 'South Africa'))",144,Johannesburg,South Africa,Johannesburg,Blairgowrie,"('Blairgowrie', 'Johannesburg', 'South Africa')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
289,289,Johannesburg,"('Blairgowrie', 'Johannesburg', 'South Africa')",1,8.642681405000786,2.1987091379693378,28.0075,-26.1111111,"('Johannesburg', ('Blairgowrie', 'Johannesburg', 'South Africa'))",144,"('Blairgowrie', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Blairgowrie,"('Blairgowrie', 'Johannesburg', 'South Africa')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
290,290,Johannesburg,"('Blantyre', 'Blantyre', 'Malawi')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Blantyre', 'Blantyre', 'Malawi'))",145,Johannesburg,Malawi,Blantyre,Blantyre,"('Blantyre', 'Blantyre', 'Malawi')",Urban Village,Urban,Village,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
291,291,Johannesburg,"('Blantyre', 'Blantyre', 'Malawi')",1,1251.1767101485336,0.8620538832986955,35.0035694,-15.7862543,"('Johannesburg', ('Blantyre', 'Blantyre', 'Malawi'))",145,"('Blantyre', 'Blantyre', 'Malawi')",Malawi,Blantyre,Blantyre,"('Blantyre', 'Blantyre', 'Malawi')",Urban Village,Urban,Village,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
292,292,Johannesburg,"('Bloemfontein', 'Bloemfontein', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bloemfontein', 'Bloemfontein', 'South Africa'))",146,Johannesburg,South Africa,Bloemfontein,Bloemfontein,"('Bloemfontein', 'Bloemfontein', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
293,293,Johannesburg,"('Bloemfontein', 'Bloemfontein', 'South Africa')",1,355.05923063048914,-2.169773277856956,26.215496,-29.116395,"('Johannesburg', ('Bloemfontein', 'Bloemfontein', 'South Africa'))",146,"('Bloemfontein', 'Bloemfontein', 'South Africa')",South Africa,Bloemfontein,Bloemfontein,"('Bloemfontein', 'Bloemfontein', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294,294,Johannesburg,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bushbuckridge', 'Bushbuckridge', 'South Africa'))",147,Johannesburg,South Africa,Bushbuckridge,Bushbuckridge,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
295,295,Johannesburg,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",1,355.1629168721529,0.2994735891368131,31.067731,-24.83356,"('Johannesburg', ('Bushbuckridge', 'Bushbuckridge', 'South Africa'))",147,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",South Africa,Bushbuckridge,Bushbuckridge,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
296,296,Johannesburg,"('Chokwe', 'Chokwe', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Chokwe', 'Chokwe', 'Mozambique'))",148,Johannesburg,Mozambique,Chokwe,Chokwe,"('Chokwe', 'Chokwe', 'Mozambique')",Non-Urban Town,Non-Urban,Town,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,297,Johannesburg,"('Chokwe', 'Chokwe', 'Mozambique')",1,557.0966609836294,0.2888733703222583,32.85984723301459,-24.48862045,"('Johannesburg', ('Chokwe', 'Chokwe', 'Mozambique'))",148,"('Chokwe', 'Chokwe', 'Mozambique')",Mozambique,Chokwe,Chokwe,"('Chokwe', 'Chokwe', 'Mozambique')",Non-Urban Town,Non-Urban,Town,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,298,Johannesburg,"('Dennilton', 'Dennilton', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Dennilton', 'Dennilton', 'South Africa'))",149,Johannesburg,South Africa,Dennilton,Dennilton,"('Dennilton', 'Dennilton', 'South Africa')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299,299,Johannesburg,"('Dennilton', 'Dennilton', 'South Africa')",1,152.71796120299484,0.6235738595045986,29.168888899999995,-25.265555600000003,"('Johannesburg', ('Dennilton', 'Dennilton', 'South Africa'))",149,"('Dennilton', 'Dennilton', 'South Africa')",South Africa,Dennilton,Dennilton,"('Dennilton', 'Dennilton', 'South Africa')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,300,Johannesburg,"('Durban', 'Bluff', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Durban', 'Bluff', 'South Africa'))",150,Johannesburg,South Africa,Bluff,Durban,"('Durban', 'Bluff', 'South Africa')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
301,301,Johannesburg,"('Durban', 'Bluff', 'South Africa')",1,484.3141011703791,-0.8120845325343682,31.009909000000004,-29.861825,"('Johannesburg', ('Durban', 'Bluff', 'South Africa'))",150,"('Durban', 'Bluff', 'South Africa')",South Africa,Bluff,Durban,"('Durban', 'Bluff', 'South Africa')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302,302,Johannesburg,"('Dutywa', 'Dutywa', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Dutywa', 'Dutywa', 'South Africa'))",151,Johannesburg,South Africa,Dutywa,Dutywa,"('Dutywa', 'Dutywa', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
303,303,Johannesburg,"('Dutywa', 'Dutywa', 'South Africa')",1,606.4429417908494,-1.491744081866139,28.304297,-32.097151000000004,"('Johannesburg', ('Dutywa', 'Dutywa', 'South Africa'))",151,"('Dutywa', 'Dutywa', 'South Africa')",South Africa,Dutywa,Dutywa,"('Dutywa', 'Dutywa', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
304,304,Johannesburg,"('Elim', 'Elim', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Elim', 'Elim', 'South Africa'))",152,Johannesburg,South Africa,Elim,Elim,"('Elim', 'Elim', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
305,305,Johannesburg,"('Elim', 'Elim', 'South Africa')",1,352.79235563061724,0.859529532857571,30.0604292,-23.1597507,"('Johannesburg', ('Elim', 'Elim', 'South Africa'))",152,"('Elim', 'Elim', 'South Africa')",South Africa,Elim,Elim,"('Elim', 'Elim', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
306,306,Johannesburg,"('Embangweni', 'Embangweni', 'Malawi')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Embangweni', 'Embangweni', 'Malawi'))",153,Johannesburg,Malawi,Embangweni,Embangweni,"('Embangweni', 'Embangweni', 'Malawi')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
307,307,Johannesburg,"('Embangweni', 'Embangweni', 'Malawi')",1,1450.9330278427358,1.0810571464759158,33.471729100000005,-12.1420534,"('Johannesburg', ('Embangweni', 'Embangweni', 'Malawi'))",153,"('Embangweni', 'Embangweni', 'Malawi')",Malawi,Embangweni,Embangweni,"('Embangweni', 'Embangweni', 'Malawi')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
308,308,Johannesburg,"('Ermelo', 'Ermelo', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Ermelo', 'Ermelo', 'South Africa'))",154,Johannesburg,South Africa,Ermelo,Ermelo,"('Ermelo', 'Ermelo', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
309,309,Johannesburg,"('Ermelo', 'Ermelo', 'South Africa')",1,217.33815786799124,-0.1485673949513838,29.992222,-26.515556,"('Johannesburg', ('Ermelo', 'Ermelo', 'South Africa'))",154,"('Ermelo', 'Ermelo', 'South Africa')",South Africa,Ermelo,Ermelo,"('Ermelo', 'Ermelo', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
